"weekly",259,721,5,1,1,0,0,0,9.5107,0.9184,634.729167,0,5.23,"LOCALLY_SOLVED","OK","6830.708877;6391.746452;6268.762106;6348.433776;6534.126814;6453.497282;6463.739817;6517.173925;6591.839505;6588.701854;6608.508185;6634.407457;6662.435411","6698.0;6436.0;5556.0;6939.0;6746.0;5285.0;5924.0;5200.0;6741.0;6343.0;5893.0;5953.0;5594.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",202,824,0,1,0,0,0,0,1.3675,0.6334,90.106926,0,0.8,"LOCALLY_SOLVED","OK","4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0;4134.0","4203.0;4253.0;4204.0;4217.0;4166.0;4203.0;4106.0;4133.0;4145.0;4147.0;4222.0;4175.0;4252.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",200,824,1,1,1,0,0,0,15.5031,1.0624,242.192898,0,2.06,"LOCALLY_SOLVED","OK","1636.851903;1614.820011;1599.667688;1589.246755;1582.079811;1577.150781;1573.760866;1571.42947;1569.826063;1568.723329;1567.964928;1567.443343;1567.084625","1847.36095;1741.76012;1857.16426;1737.89313;1834.76119;1945.47024;1795.47817;1859.5506;1993.599;1853.21632;1763.33719;1134.09872;1700.70876","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",197,824,2,1,2,0,0,0,4.2206,1.8761,75.230878,0,3.26,"LOCALLY_SOLVED","OK","3316.821724;3302.323001;3280.68652;3272.614724;3261.940127;3257.523974;3252.232982;3249.847956;3247.21431;3245.938904;3244.622985;3243.946188;3243.286442","3349.318574;3535.511928;3464.898719;3501.769843;3412.296678;3438.179535;3346.9989;3340.722945;3385.474665;3372.953029;3373.89518;3370.010094;3361.798917","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",203,824,1,1,0,0,0,0,6.7658,3.2509,105.407047,0,1.34,"LOCALLY_SOLVED","OK","5395.57591;5381.741033;5378.770035;5378.132022;5377.995011;5377.965588;5377.959269;5377.957912;5377.957621;5377.957558;5377.957545;5377.957542;5377.957542","5510.0;5380.0;5370.0;5260.0;5250.0;5110.0;5260.0;5050.0;4770.0;4630.0;4340.0;4720.0;5060.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",117,849,0,1,0,0,0,0,1.4245,3.0025,34.231085,0,0.34,"LOCALLY_SOLVED","OK","7071.37592;7077.24184;7083.107759;7088.973679;7094.839599;7100.705519;7106.571439;7112.437358;7118.303278;7124.169198;7130.035118;7135.901038;7141.766958","7037.56;7043.25;7026.12;7062.94;7075.16;7057.07;7064.06;7097.6;7249.93;7267.89;7328.08;7388.03;7480.86","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",199,824,2,1,1,0,0,0,15.0666,2.2129,49.876778,0,2.85,"LOCALLY_SOLVED","OK","751.780539;731.530541;714.138371;699.02308;685.906521;674.522187;664.641558;656.06599;648.62311;642.163309;636.556738;631.6907;627.467383","853.411584;717.379492;739.09963;715.596157;753.511419;764.419871;759.384134;791.933924;759.283655;774.301921;848.021256;804.524732;889.772763","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",142,849,0,1,0,0,0,0,1.3269,2.7398,26.624252,0,0.41,"LOCALLY_SOLVED","OK","5411.482163;5416.279325;5421.076488;5425.873651;5430.670814;5435.467976;5440.265139;5445.062302;5449.859465;5454.656627;5459.45379;5464.250953;5469.048116","5388.424;5388.93;5368.95;5390.96;5401.97;5389.98;5392.11;5412.92;5525.45;5540.92;5580.59;5622.11;5684.54","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",169,849,0,1,0,0,0,0,2.5205,3.5968,11.926759,0,0.4,"LOCALLY_SOLVED","OK","1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825","1649.136;1654.32;1657.17;1671.98;1673.19;1667.09;1671.95;1684.68;1724.48;1726.97;1747.49;1765.92;1796.32","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",283,824,1,1,1,0,0,0,3.9914,0.4649,28.687947,0,2.04,"LOCALLY_SOLVED","OK","344.077114;344.492422;344.847383;345.150766;345.410067;345.63169;345.821111;345.983007;346.12138;346.239646;346.340728;346.427122;346.500962","338.554154;335.62152;339.293614;334.767926;346.838264;348.526527;321.768721;345.408096;330.985181;329.278867;317.836472;335.474349;303.970852","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",201,824,2,1,2,0,0,0,4.6275,2.4074,37.239368,0,4.15,"LOCALLY_SOLVED","OK","1885.294671;1893.647264;1888.567798;1889.727004;1891.961438;1887.645121;1892.460001;1888.525216;1890.72684;1890.472045;1889.126351;1891.376732;1889.008748","1967.0;2006.0;2007.0;1992.0;1974.0;1963.0;1958.0;1941.0;1986.0;1972.0;1970.0;1973.0;2025.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",198,824,5,1,2,0,0,0,5.6253,3.2819,42.072051,0,5.13,"LOCALLY_SOLVED","OK","2401.263271;2371.86807;2362.608965;2379.866838;2370.528894;2376.235192;2361.930514;2378.56836;2365.405519;2375.062754;2366.037648;2373.355271;2369.274747","2494.02866;2504.633975;2516.196395;2459.919613;2562.934537;2680.654134;2526.370987;2563.657085;2549.711739;2523.642748;2295.089991;2323.388696;2404.942722","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",192,824,5,1,4,0,0,0,6.6704,1.598,47.871654,0,7.27,"LOCALLY_SOLVED","OK","1165.695058;1186.800536;1173.2739;1173.646389;1186.628312;1202.703015;1197.79673;1189.465684;1196.650748;1212.486638;1213.681988;1203.222275;1203.167241","1160.330918;1165.783708;1130.218848;1144.012678;1116.237318;1143.744038;1056.720308;1119.294178;1064.618758;1048.372548;1135.591008;1105.256478;1120.579848","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",207,934,1,1,1,0,0,0,20.3418,10.839,256.346409,0,2.77,"LOCALLY_SOLVED","OK","11097.505755;11182.567501;11250.952257;11305.929671;11350.128352;11385.661552;11414.228203;11437.194148;11455.657449;11470.500881;11482.434148;11492.027809;11499.740561","11744.3;11322.8;11200.7;12733.5;14568.8;20567.8;16736.3;13883.6;13380.5;13299.4;15151.2;14482.4;14773.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",282,824,1,1,4,0,0,0,0.8434,0.3471,51.632524,0,5.64,"LOCALLY_SOLVED","OK","2132.244289;2126.2232;2124.735167;2121.448243;2118.826893;2116.736345;2115.069116;2113.739487;2112.679097;2111.833427;2111.158998;2110.621136;2110.192186","2144.366551;2155.275445;2134.710461;2155.964119;2136.584281;2111.357748;2151.224229;2102.505934;2097.694159;2081.464003;2116.373998;2109.410461;2135.181639","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",209,934,0,1,0,0,0,0,4.2923,11.8624,14.78448,0,0.42,"LOCALLY_SOLVED","OK","4189.293666;4193.137331;4196.980997;4200.824662;4204.668328;4208.511994;4212.355659;4216.199325;4220.04299;4223.886656;4227.730322;4231.573987;4235.417653","4185.45;4185.45;4185.45;4185.45;4185.45;3944.18;3944.18;3944.18;3944.18;3944.18;3944.18;3944.18;3944.18","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",206,934,1,1,3,0,0,0,10.6787,1.3156,89.039443,0,3.59,"LOCALLY_SOLVED","OK","999.210752;1034.573979;1017.55865;1029.042457;1021.291927;1026.522833;1022.992445;1025.375137;1023.767036;1024.852359;1024.119864;1024.614231;1024.280578","1050.5;1093.4;1222.0;1223.7;1043.1;930.1;1070.1;1341.0;966.5;1052.4;938.6;1193.9;1217.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",189,824,3,1,3,0,0,0,8.105,3.5173,48.597813,0,11.02,"LOCALLY_SOLVED","OK","2000.673304;1993.952639;1997.545298;2004.075179;1994.366162;1996.111084;2003.387482;1997.032165;1994.361967;2002.426486;1999.158156;1993.901738;2000.65801","2128.0;2141.0;2165.0;2108.0;2221.0;2365.0;2180.0;2244.0;2272.0;2246.0;2038.0;1965.0;2069.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",211,934,0,2,1,0,0,0,0.5817,4.4287,26.614577,0,1.07,"LOCALLY_SOLVED","OK","19123.067249;19290.694499;19458.321748;19625.948998;19793.576247;19961.203497;20128.830746;20296.457996;20464.085245;20631.712495;20799.339744;20966.966994;21134.594243","19138.99;19322.67;19505.88;19671.03;19823.39;19748.99;19869.76;20103.52;20304.31;20497.56;20640.15;20839.37;21017.61","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",208,934,5,1,0,0,0,0,8.0716,1.7718,1172.723901,0,3.42,"LOCALLY_SOLVED","OK","27857.067752;25485.577213;25065.242557;26240.491785;27126.789203;26275.454022;25383.232754;25810.510251;26616.819166;26498.672758;25814.727007;25737.145053;26253.203682","29018.3;25380.9;24903.8;27184.9;23801.6;22076.0;21381.2;24022.8;28176.7;30520.0;23750.7;25196.6;29393.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",36,934,4,1,2,0,0,0,15.2676,1.9883,1163.630868,0,6.15,"LOCALLY_SOLVED","OK","17807.551532;15299.765782;15302.901271;15944.050835;16789.727523;16192.929327;15450.253212;16028.430867;16131.323151;16439.906495;15656.933386;16069.970713;15949.111536","18469.2;14697.3;14490.1;16890.6;13307.5;11488.0;11021.4;13786.0;17773.2;20125.2;13053.1;14418.3;18561.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",10,934,2,1,4,0,0,0,5.5984,5.0412,59.303966,0,7.21,"LOCALLY_SOLVED","OK","5156.666667;5122.925295;5150.711923;5127.774052;5145.509021;5133.011499;5140.50577;5137.567802;5136.551706;5140.820136;5134.048974;5142.570922;5133.014326","5122.14;5104.68;5104.68;5104.68;5565.7;5565.7;5565.7;5565.7;5565.7;5544.94;5544.94;5544.94;5544.94","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",205,934,1,1,4,0,0,0,4.0176,3.4376,158.420643,0,6.06,"LOCALLY_SOLVED","OK","12647.350874;12726.62289;12807.42717;12886.218711;12961.796284;13034.290989;13103.828578;13170.529676;13234.509984;13295.880485;13354.747636;13411.21355;13465.376176","12491.95;13013.34;13209.75;12981.0;13537.85;13132.64;13691.5;13967.95;13867.98;13856.59;14381.13;14510.66;14226.31","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",285,934,0,1,0,0,0,0,1.956,0.6768,20.466615,0,0.46,"LOCALLY_SOLVED","OK","698.296;698.296;698.296;698.296;698.296;698.296;698.296;698.296;698.296;698.296;698.296;698.296;698.296","692.124;687.527;691.085;705.06;706.426;697.053;691.771;695.644;716.192;722.715;721.569;721.882;739.725","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",284,934,0,1,0,0,0,0,4.15,1.3006,17.936977,0,0.65,"LOCALLY_SOLVED","OK","567.78;567.78;567.78;567.78;567.78;567.78;567.78;567.78;567.78;567.78;567.78;567.78;567.78","572.83;578.84;601.86;577.06;575.18;583.88;583.42;586.89;590.86;592.64;588.47;514.43;504.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",215,934,0,2,2,0,0,0,1.9847,3.0686,15.709743,0,1.53,"LOCALLY_SOLVED","OK","2367.430273;2371.160394;2374.890515;2378.620636;2382.350757;2386.080878;2389.810999;2393.54112;2397.271241;2401.001362;2404.731483;2408.461604;2412.191725","2366.43;2369.53;2390.59;2419.53;2406.42;2491.02;2478.39;2482.26;2470.39;2449.71;2447.86;2447.49;2469.36","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",210,934,5,1,0,0,0,0,12.6216,5.9123,185.883441,0,3.3,"LOCALLY_SOLVED","OK","8064.808152;8084.265053;8038.523665;8046.716529;8060.471545;8072.01156;8058.713411;8051.501466;8059.121374;8064.595938;8061.951793;8056.644696;8058.272712","8204.21;8496.79;8690.18;8796.65;9308.62;8889.88;9285.78;9353.08;9523.59;9788.87;9638.59;9552.7;9535.58","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",287,934,0,1,0,0,0,0,4.4991,4.4247,23.178596,0,0.54,"LOCALLY_SOLVED","OK","2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62;2209.62","2187.16;2205.63;2214.48;2228.7;2312.59;2368.47;2384.82;2353.87;2374.86;2351.83;2331.47;2340.08;2351.46","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",216,934,0,2,3,0,0,0,1.5571,2.9129,17.170268,0,2.15,"LOCALLY_SOLVED","OK","3149.153628;3152.832197;3156.524907;3160.217616;3163.910326;3167.603035;3171.295744;3174.988454;3178.681163;3182.373873;3186.066582;3189.759292;3193.452001","3140.68;3143.77;3165.33;3194.56;3177.71;3278.54;3265.51;3269.02;3257.17;3236.28;3234.39;3231.67;3247.35","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",214,934,5,1,0,0,0,0,3.1866,1.0963,53.730654,0,2.72,"LOCALLY_SOLVED","OK","1826.338939;1844.379088;1852.880664;1841.222574;1831.69728;1829.455952;1826.031075;1826.878612;1829.069155;1830.232269;1831.003605;1831.249263;1830.897697","1824.5;1743.9;1794.0;1809.4;1827.3;1908.2;1847.0;1751.8;1898.1;1880.5;1978.2;1886.8;1902.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",11,934,4,1,5,0,0,0,13.6106,0.3886,123.669035,0,8.78,"LOCALLY_SOLVED","OK","353.609786;358.18802;349.664315;357.773474;378.790775;388.022069;379.430549;378.330537;393.454028;406.009994;400.719809;394.072673;402.278606","337.19;359.52;357.62;368.22;328.77;391.31;340.06;323.19;323.3;339.94;316.45;295.99;280.07","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",286,934,5,2,0,0,0,0,2.1781,2.4475,94.025295,0,1.36,"LOCALLY_SOLVED","OK","10741.299374;10760.781;10646.549084;10706.663339;10732.296164;10721.138511;10745.457769;10737.890784;10727.799658;10744.878198;10749.948334;10755.366145;10762.493041","10549.0;10683.7;10413.7;10294.3;10494.1;10588.0;10359.7;10236.7;10403.6;10394.8;10697.7;10778.3;10831.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",281,824,4,1,3,0,0,0,5.6765,1.9819,52.667072,0,11.14,"LOCALLY_SOLVED","OK","1774.199046;1739.581798;1760.840633;1773.064288;1746.788215;1755.079116;1770.00274;1752.605971;1752.720032;1766.469216;1756.597068;1752.453645;1763.241433","1756.0;1849.0;1859.0;1774.0;1799.0;1895.0;1793.0;1730.0;1815.0;1919.0;1963.0;1977.0;2010.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",288,934,0,1,2,0,0,0,0.7461,1.9127,30.452626,0,1.99,"LOCALLY_SOLVED","OK","7820.64057;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637;7821.369637","7742.4;7742.4;7747.4;7750.3;7712.9;7875.2;7871.1;7867.6;7867.8;7865.8;7865.3;7841.8;7779.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",41,1017,0,1,0,0,0,0,1.8098,1.4975,74.087421,0,0.64,"LOCALLY_SOLVED","OK","6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48;6201.48","6138.53;6046.39;6014.57;6020.12;6111.92;6065.35;6090.68;6170.24;6206.4;6161.53;6092.33;6028.87;6039.88","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",212,934,2,1,3,0,0,0,5.2349,2.0832,142.547781,0,5.32,"LOCALLY_SOLVED","OK","5466.903078;5478.993945;5462.424046;5446.90234;5458.876305;5476.541109;5469.456583;5450.944;5453.175155;5471.313146;5473.603796;5456.921565;5450.687196","5461.05;5465.87;5464.51;5474.37;5898.01;5958.73;5908.25;5890.65;5889.96;5886.71;5863.1;5846.83;5831.24","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",213,934,4,1,2,0,0,0,14.0612,2.8874,157.27717,0,4.62,"LOCALLY_SOLVED","OK","3149.413817;3077.918956;2975.535587;3024.583708;2979.189589;2929.95003;2929.872459;2957.735508;2916.110371;2902.877972;2927.274871;2925.028279;2897.199767","3232.2;3400.7;3606.0;3686.4;3553.5;3071.9;3189.4;3471.8;3135.3;3578.1;3467.9;3637.1;3466.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",42,1017,0,1,0,0,0,0,1.8069,1.4775,75.087402,0,0.64,"LOCALLY_SOLVED","OK","6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94;6209.94","6145.38;6055.38;6021.96;6036.22;6123.1;6070.16;6098.74;6178.74;6219.68;6168.3;6093.4;6048.22;6047.21","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",43,1017,0,1,0,0,0,0,1.8083,1.4992,74.000236,0,0.65,"LOCALLY_SOLVED","OK","6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71;6205.71","6141.955;6050.885;6018.265;6028.17;6117.51;6067.755;6094.71;6174.49;6213.04;6164.915;6092.865;6038.545;6043.545","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",51,1024,0,1,0,0,0,0,1.5812,1.7945,57.637341,0,0.68,"LOCALLY_SOLVED","OK","6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7;6560.7","6549.4;6749.6;6672.9;6664.1;6601.3;6601.8;6483.1;6488.7;6431.8;6468.2;6418.9;6383.5;6403.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",144,940,2,1,2,0,0,0,15.5203,3.2898,51.455285,0,3.42,"LOCALLY_SOLVED","OK","992.610674;986.30651;988.622191;990.432519;988.05656;988.636857;989.507194;988.643868;988.743491;989.131258;988.829786;988.820693;988.984316","1005.48;1152.75;1113.19;1035.17;1124.86;1122.3;1147.56;1215.37;1191.06;1226.87;1298.58;1187.11;1237.65","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",52,1025,0,1,0,0,0,0,1.7058,1.3988,84.848877,0,0.58,"LOCALLY_SOLVED","OK","7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8;7053.8","6980.8;7049.9;6985.1;7060.9;7021.9;7015.0;6921.2;6940.5;6942.0;6894.3;6783.9;6801.8;6773.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",271,940,3,1,1,0,0,0,3.5532,1.3043,214.444835,0,3.17,"LOCALLY_SOLVED","OK","7730.001181;7699.49295;7688.432101;7699.753308;7693.361599;7699.367166;7693.434551;7698.86262;7693.902446;7698.476237;7694.260533;7698.142086;7694.567779","7661.3;7754.9;7634.3;7495.5;7846.8;7899.6;8028.8;8126.1;8295.7;8169.0;8102.7;7990.4;8058.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",114,1044,0,1,0,0,0,0,2.5587,2.0388,130.398619,0,0.6,"LOCALLY_SOLVED","OK","10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14;10539.14","10463.22;10370.99;10322.48;10331.1;10275.58;10318.71;10216.97;10282.47;10238.62;10071.88;10200.06;10227.22;10233.33","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",90,1044,0,1,1,0,0,0,1.0306,1.156,16.523585,0,1.2,"LOCALLY_SOLVED","OK","1840.034212;1841.421429;1842.808645;1844.195862;1845.583078;1846.970295;1848.357511;1849.744728;1851.131944;1852.519161;1853.906378;1855.293594;1856.680811","1828.128;1861.782;1872.236;1854.954;1852.089;1854.091;1868.669;1893.618;1859.457;1860.784;1871.368;1829.142;1818.838","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",49,1006,2,1,2,0,0,0,3.048,2.5453,39.008826,0,3.85,"LOCALLY_SOLVED","OK","3228.359067;3233.217536;3231.529055;3226.194536;3224.915697;3229.115475;3232.506437;3230.461392;3226.2797;3225.936721;3229.577814;3231.81771;3229.674381","3193.28;3248.07;3406.28;3378.86;3335.78;3331.52;3375.54;3365.51;3264.59;3155.58;3087.64;3128.35;3161.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",139,1044,0,1,0,0,0,0,2.8408,2.1814,100.919164,0,0.77,"LOCALLY_SOLVED","OK","7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969;7879.969","7833.402;7763.08;7697.07;7691.19;7674.28;7754.88;7648.39;7689.17;7639.02;7478.78;7613.66;7563.24;7531.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",50,1006,2,1,2,0,0,0,3.0401,2.5382,39.043532,0,4.0,"LOCALLY_SOLVED","OK","3230.174175;3235.56962;3233.840082;3227.968244;3226.446844;3231.034406;3234.861624;3232.67496;3228.001444;3227.53461;3231.580044;3234.151492;3231.797664","3194.69;3248.72;3407.29;3381.89;3338.78;3334.24;3377.85;3366.64;3266.05;3158.09;3089.9;3130.95;3164.39","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",46,1015,2,1,2,0,0,0,5.2553,4.2792,39.139339,0,3.74,"LOCALLY_SOLVED","OK","3263.853351;3278.904278;3288.434624;3279.348643;3265.415082;3266.474619;3280.23241;3286.672775;3277.138745;3265.886673;3268.820857;3281.055481;3284.897937","3156.835;3088.77;3129.65;3163.045;3114.31;3110.356;3123.937;3136.711;3158.378;3095.771;3042.689;3026.794;3062.599","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",145,940,2,1,5,0,0,0,12.0192,2.3914,476.159649,0,5.99,"LOCALLY_SOLVED","OK","8684.650094;8678.605238;8703.600292;8708.719401;8697.726353;8680.012525;8666.424156;8663.213822;8669.76384;8680.442831;8688.694796;8690.70522;8686.803541","8345.9;9654.6;8929.2;8681.6;9187.9;9169.4;9726.4;10199.3;10397.5;10589.6;10966.5;10340.4;10782.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",113,1044,1,1,3,0,0,0,3.0359,0.3192,69.57464,0,3.68,"LOCALLY_SOLVED","OK","738.127273;737.412768;740.051257;737.476715;739.98886;737.5376;739.929451;737.59557;739.872886;737.650763;739.81903;737.703314;739.767753","754.7;766.1;766.27;714.66;682.99;700.3;763.74;747.68;742.31;717.41;712.44;734.81;726.45","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
