"quarterly",18420,140,2,1,2,0,0,0,4.2595,1.1387,79.413235,0,4.55,"LOCALLY_SOLVED","OK","1925.637596;1950.380377;1976.966417;2003.661758;2029.081764;2052.19028;2072.281187;2088.946877","1933.6;1949.4;2037.2;2099.0;2147.9;2102.6;2228.2;2322.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8344,115,0,1,1,0,0,0,24.6628,1.8382,293.393225,0,2.04,"LOCALLY_SOLVED","OK","2616.83995;2616.83995;2616.83995;2616.83995;2616.83995;2616.83995;2616.83995;2616.83995","2191.19149;1434.91622;1570.8125;2714.61437;2669.21816;1972.57965;2748.35438;1881.95993","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7885,115,0,1,1,2,0,0,3.762,0.787,433.920069,0,1.38,"LOCALLY_SOLVED","OK","8963.751435;8951.676276;9426.170809;9210.684143;9175.953705;9195.274692;9525.878306;9604.398223","8588.43333;9153.24441;9425.26696;8690.30863;8951.48154;9088.79528;9063.13943;8764.12505","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2405,150,3,1,3,1,0,1,32.8972,4.235,1361.389726,0,10.61,"LOCALLY_SOLVED","OK","18699.665503;21440.901313;22707.828942;22178.021715;21154.717199;20238.149767;19952.204731;20757.618812","17434.1;18048.1;17512.0;16166.2;14715.7;13212.7;12056.8;11860.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8779,113,1,2,3,1,0,0,15.0235,2.5772,1030.479826,0,3.09,"LOCALLY_SOLVED","OK","21636.775128;20719.421683;20306.974954;20231.505754;20290.516594;20380.037207;20464.343924;20548.374831","21695.021;21113.734;20721.031;19802.783;18128.766;16157.486;14493.527;12952.563","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2129,113,2,1,0,1,0,0,9.1009,1.2271,762.293578,0,3.07,"LOCALLY_SOLVED","OK","10029.421234;9775.087481;9789.922054;9629.140271;9635.649593;9691.86667;9676.599476;9727.87333","9670.0;10270.0;10040.0;10520.0;10970.0;10890.0;11410.0;10950.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2734,83,2,0,0,2,0,0,31.8908,2.3187,1211.392405,0,0.84,"LOCALLY_SOLVED","OK","7626.210011;7410.733997;7378.376477;6999.331172;7526.164494;7163.565955;7476.384214;6748.629431","8800.0;10400.0;10400.0;11700.0;9900.0;8800.0;10700.0;10100.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3417,181,0,1,2,0,0,0,52.0703,1.4832,572.764972,0,4.52,"LOCALLY_SOLVED","OK","2490.543348;2294.113347;2304.847308;2315.58127;2326.315232;2337.049194;2347.783155;2358.517117","444.1;2145.6;1295.5;2466.9;521.5;1643.1;2504.4;1573.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19319,64,1,0,0,2,1,0,30.9418,1.0442,344.802083,0,0.61,"LOCALLY_SOLVED","OK","1579.647958;1130.644673;934.576388;1610.935801;1793.110653;1287.799363;1028.192884;1968.959648","1186.977;583.363;629.832;1065.051;1597.63;1463.572;1592.555;1814.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16755,70,0,1,0,0,0,0,7.5536,1.7341,203.333333,0,0.25,"LOCALLY_SOLVED","OK","4239.42029;4278.84058;4318.26087;4357.681159;4397.101449;4436.521739;4475.942029;4515.362319","4340.0;4390.0;4410.0;4650.0;4840.0;5120.0;5040.0;5050.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12127,88,0,1,1,0,0,0,6.2972,0.7185,378.303009,0,0.87,"LOCALLY_SOLVED","OK","4408.13805;4426.670944;4445.203839;4463.736733;4482.269628;4500.802523;4519.335417;4537.868312","3856.68954;4455.40852;4369.47992;4288.81396;4742.03541;3820.63771;4813.61282;4647.41549","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7970,33,1,2,1,0,0,0,5.2076,0.8357,663.827586,0,0.42,"LOCALLY_SOLVED","OK","9939.958504;10201.337051;10417.210567;10653.501229;10880.63115;11111.871301;11341.267279;11571.490698","9736.0;9955.0;9903.0;10256.0;10384.0;10362.0;10543.0;10540.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10147,106,0,1,0,0,0,0,3.6617,0.2022,574.803922,0,0.56,"LOCALLY_SOLVED","OK","3100.0;3100.0;3100.0;3100.0;3100.0;3100.0;3100.0;3100.0","3270.0;3350.0;3310.0;3110.0;3040.0;3010.0;3110.0;3230.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19122,67,0,1,0,2,0,1,12.0089,2.5363,221.257143,0,1.49,"LOCALLY_SOLVED","OK","4935.203908;4462.260639;4522.164927;4509.132803;4541.687094;4209.250618;4181.256686;4107.453635","4822.48;5039.2;4711.36;4874.56;4955.96;5032.12;5076.41;5220.21","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5667,35,0,1,0,0,0,0,12.8092,1.1481,183.475484,0,0.18,"LOCALLY_SOLVED","OK","1776.79;1776.79;1776.79;1776.79;1776.79;1776.79;1776.79;1776.79","1739.43;1661.84;1625.32;1615.41;1496.6;1500.66;1487.21;1402.72","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9823,106,1,0,1,0,1,1,7.8235,0.2597,1931.960784,0,4.52,"LOCALLY_SOLVED","OK","5763.270496;6086.011386;5950.241201;5850.097641;5953.919595;6265.78766;6119.764733;6009.953152","6390.0;5750.0;5440.0;5730.0;5830.0;6180.0;6380.0;7960.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13714,39,0,1,0,0,0,0,3.1731,0.6814,310.771429,0,0.25,"LOCALLY_SOLVED","OK","6283.842105;6338.684211;6393.526316;6448.368421;6503.210526;6558.052632;6612.894737;6667.736842","6458.0;6326.0;6480.0;6614.0;6714.0;6874.0;6994.0;7015.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13852,39,1,1,0,0,0,0,2.9042,0.9402,36.094571,0,0.37,"LOCALLY_SOLVED","OK","1133.566941;1138.65961;1141.123316;1142.315194;1142.891795;1143.17074;1143.305687;1143.370971","1130.98;1139.13;1154.64;1175.37;1187.48;1192.33;1202.01;1212.78","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15579,64,1,1,0,0,0,0,6.2977,1.1072,192.05,0,0.37,"LOCALLY_SOLVED","OK","3333.417575;3387.042098;3427.274291;3463.589852;3498.759981;3533.595124;3568.3323;3603.040825","3283.0;3209.0;3309.0;3317.0;3246.0;3149.0;3222.0;3379.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",994,39,0,1,1,0,0,1,8.9252,1.676,60.084857,0,0.64,"LOCALLY_SOLVED","OK","1163.612043;1152.063303;1175.659283;1190.337582;1189.446346;1194.20206;1198.957773;1203.713487","1153.88;1093.59;1105.56;1098.05;1061.52;1066.17;1037.52;1046.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22399,74,1,0,0,0,1,1,10.5295,0.7557,168.228571,0,2.78,"LOCALLY_SOLVED","OK","1187.25294;1214.959877;1463.444123;997.828489;1217.131247;1235.328209;1477.329412;1007.294226","1158.0;1146.0;1138.0;937.0;1137.0;1118.0;1365.0;1230.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",20662,118,0,1,0,0,0,0,2.0272,1.0016,205.526316,0,4.5,"LOCALLY_SOLVED","OK","10068.803419;10117.606838;10166.410256;10215.213675;10264.017094;10312.820513;10361.623932;10410.42735","9910.0;10050.0;10090.0;10070.0;10020.0;9980.0;10150.0;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13149,88,0,2,1,0,0,0,0.9529,0.8544,25.027103,0,0.76,"LOCALLY_SOLVED","OK","2181.998734;2190.649466;2199.300198;2207.950931;2216.601663;2225.252395;2233.903127;2242.55386","2180.367996;2194.068995;2224.010003;2195.233001;2231.097999;2235.984999;2294.523004;2285.283001","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5346,271,2,2,1,2,0,2,0.3636,0.1661,644.535581,0,20.12,"LOCALLY_SOLVED","OK","29063.589165;29379.474922;29646.704507;29899.814268;29991.232904;29997.388822;30081.811655;30175.098681","28852.0;29157.0;29447.0;29953.0;29972.0;29948.0;30025.0;30131.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",738,39,0,1,0,0,0,0,0.2994,0.2394,22.1,0,0.23,"LOCALLY_SOLVED","OK","1757.026316;1761.152632;1765.278947;1769.405263;1773.531579;1777.657895;1781.784211;1785.910526","1754.7;1756.1;1758.1;1762.2;1762.6;1773.2;1777.3;1786.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3541,445,3,1,2,2,0,2,46.2276,0.9808,342.634467,0,72.42,"LOCALLY_SOLVED","OK","915.971575;878.64341;898.875319;851.541209;834.534547;946.322885;943.430203;1010.531593","535.4;883.5;1151.2;697.1;543.4;493.2;401.7;400.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21062,96,0,1,1,0,0,0,15.9153,0.761,189.497441,0,1.6,"LOCALLY_SOLVED","OK","898.291427;898.291427;898.291427;898.291427;898.291427;898.291427;898.291427;898.291427","951.877236;647.459578;983.342829;744.63393;1158.014258;836.300407;856.873723;1145.623847","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2248,74,0,1,0,0,0,1,8.4965,2.3977,188.442857,0,0.76,"LOCALLY_SOLVED","OK","4963.74925;4919.981741;4943.663467;4996.968025;5031.580041;5066.192058;5100.804075;5135.416091","5132.0;5156.0;5231.0;5472.0;5480.0;5586.0;5767.0;5949.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17054,70,0,1,0,0,0,0,5.5798,0.6767,188.606061,0,0.35,"LOCALLY_SOLVED","OK","2318.0;2318.0;2318.0;2318.0;2318.0;2318.0;2318.0;2318.0","2178.0;2200.0;2167.0;2068.0;2282.0;2321.0;2258.0;2581.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23542,102,0,1,1,0,0,0,2.3484,0.8388,286.22449,0,0.54,"LOCALLY_SOLVED","OK","9981.563479;10012.635012;10043.706545;10074.778078;10105.84961;10136.921143;10167.992676;10199.064209","9870.0;10260.0;10210.0;10370.0;10470.0;10410.0;10400.0;10430.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3595,113,1,0,2,0,0,0,1.3471,0.2514,536.513761,0,2.49,"LOCALLY_SOLVED","OK","10078.2843;10103.171691;10048.517114;10002.227219;9963.021821;9929.816666;9901.693437;9877.874364","9910.0;10230.0;9930.0;9850.0;9940.0;9920.0;10060.0;10200.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21403,56,0,1,2,0,0,2,6.8684,1.3473,461.269231,0,1.71,"LOCALLY_SOLVED","OK","8137.138699;8360.548046;8505.214133;8536.275883;8599.735203;8760.790924;8914.060005;9004.62089","8374.0;8857.0;8936.0;8990.0;9233.0;9593.0;9872.0;9935.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8102,97,0,2,3,0,0,0,1.5524,0.4201,156.732688,0,1.46,"LOCALLY_SOLVED","OK","3908.562186;3989.952069;4064.683363;4139.414656;4214.14595;4288.877244;4363.608538;4438.339831","3922.32;3991.05;3963.06;4136.66;4263.14;4370.84;4319.85;4205.59","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2160,113,0,1,1,1,0,1,10.5099,0.8438,728.256881,0,3.24,"LOCALLY_SOLVED","OK","5936.6478;5965.028862;5565.480444;5725.6256;5648.989011;5671.210463;5358.377011;5483.765474","6490.0;5230.0;6480.0;5180.0;5650.0;6530.0;6130.0;6020.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8451,96,0,2,1,0,0,0,4.5127,1.2959,298.729239,0,0.89,"LOCALLY_SOLVED","OK","8331.324946;8440.489893;8549.654839;8658.819785;8767.984732;8877.149678;8986.314624;9095.479571","8171.0;8251.03;8281.96;8388.39;8159.38;8469.09;8385.34;8504.12","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2403,108,0,0,1,0,1,1,10.476,2.1203,390.384615,0,1.18,"LOCALLY_SOLVED","OK","7076.425684;8229.77178;9237.439805;7923.648779;7407.211905;8448.563959;9456.231984;8142.440958","6900.0;7700.0;8400.0;7400.0;6500.0;7100.0;8200.0;7100.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11555,79,2,0,0,0,1,1,2.0359,1.1731,40.382667,0,1.76,"LOCALLY_SOLVED","OK","2285.922122;2299.902458;2315.104119;2300.442087;2279.432788;2296.603615;2313.324374;2299.398877","2327.7;2327.8;2334.4;2327.1;2331.3;2353.6;2376.3;2390.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3873,118,1,0,3,0,1,1,7.5449,0.907,206.578947,0,6.69,"LOCALLY_SOLVED","OK","2012.810508;2211.485461;2385.565694;2476.790993;2041.604745;2251.505043;2447.30527;2524.534141","2084.0;2484.0;2443.0;2410.0;2062.0;2598.0;2697.0;2939.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21229,170,2,2,0,1,0,0,3.6763,1.7069,67.741566,0,5.08,"LOCALLY_SOLVED","OK","2938.3022;2985.081672;3010.79049;3023.080575;3038.100717;3055.705358;3076.555762;3097.833547","2944.5;3005.8;3058.5;3110.4;3179.4;3244.4;3290.1;3317.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5901,56,0,1,1,1,1,0,10.073,1.8964,310.524234,0,0.29,"LOCALLY_SOLVED","OK","5477.69379;5613.326648;5787.186488;6671.022549;5890.922452;6023.711837;6185.373647;7038.689221","5307.989901;5308.112662;5178.044715;5947.10273;5123.565951;5378.263035;5435.584621;6298.258015","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2054,154,0,1,3,2,0,0,24.8274,3.0906,287.108,0,4.36,"LOCALLY_SOLVED","OK","4090.883909;4033.181179;3808.058992;4179.343759;4143.643779;4053.490838;3888.160408;4195.19513","3040.1;2872.2;3980.8;3549.2;3220.8;3067.0;2952.6;2956.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17859,119,1,1,2,0,0,0,3.3159,0.9632,132.890009,0,3.4,"LOCALLY_SOLVED","OK","3661.772452;3685.791745;3708.334622;3729.491835;3749.34856;3767.984733;3785.475379;3801.890912","3669.752;3723.242;3775.441;3817.327;3895.808;3940.124;4018.386;4074.025","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1091,39,1,1,0,0,0,0,8.762,1.0663,227.228571,0,0.29,"LOCALLY_SOLVED","OK","2796.912506;2758.540321;2719.275544;2679.768213;2640.194969;2600.603813;2561.007791;2521.410445","2899.0;2860.0;2907.0;2901.0;2879.0;2969.0;2903.0;2898.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9456,106,0,1,0,0,0,1,39.186,1.7951,1004.705882,0,1.71,"LOCALLY_SOLVED","OK","6374.849344;6279.546019;6257.155462;6273.517758;6273.517758;6273.517758;6273.517758;6273.517758","6220.0;6480.0;6320.0;6490.0;3000.0;2830.0;2870.0;2600.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5168,69,2,2,1,1,0,1,32.8221,2.2516,1008.0,0,2.18,"LOCALLY_SOLVED","OK","6899.652242;7110.959408;7367.666366;7762.882596;8195.125685;8585.096775;8935.342301;9320.490326","6780.0;6610.0;6210.0;6020.0;5690.0;5240.0;4850.0;4620.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1680,134,2,2,0,2,0,0,0.3777,0.1318,152.123077,0,1.61,"LOCALLY_SOLVED","OK","5376.913007;5369.170524;5339.259791;5314.649698;5299.730553;5281.208145;5248.782424;5240.069283","5394.0;5347.0;5314.0;5291.0;5314.0;5292.0;5262.0;5274.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7300,35,1,1,0,1,1,0,0.8553,0.2032,204.677419,0,0.32,"LOCALLY_SOLVED","OK","4883.488873;4842.849624;4898.93244;4857.702327;4815.709251;4785.310784;4831.962316;4783.264896","4880.3;4846.6;4922.2;4875.0;4844.7;4801.6;4925.0;4930.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10066,37,0,2,3,0,0,0,11.6588,2.1281,88.8,0,0.65,"LOCALLY_SOLVED","OK","1510.091423;1563.645321;1618.300796;1672.956271;1727.611746;1782.267221;1836.922696;1891.578171","1484.3;1417.1;1411.1;1461.7;1482.3;1534.7;1639.0;1661.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",4508,110,0,0,3,0,1,0,8.4113,0.829,1130.822453,0,6.38,"LOCALLY_SOLVED","OK","10180.37011;12203.705638;9876.609881;11616.64;10180.37011;12203.705638;9876.609881;11616.64","9722.32;11560.04;12017.98;12876.89;10817.85;11515.94;10340.26;10409.44","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10065,37,0,2,2,0,0,0,5.8294,1.3067,535.454545,0,0.78,"LOCALLY_SOLVED","OK","11192.585003;11461.608767;11730.632531;11999.656296;12268.68006;12537.703825;12806.727589;13075.751353","11072.0;11234.0;11077.0;11564.0;11587.0;11677.0;11601.0;11664.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13346,63,3,1,0,0,0,1,11.1264,1.7894,369.666271,0,0.98,"LOCALLY_SOLVED","OK","6150.514531;6080.292366;6240.282442;6231.537162;6344.773364;6363.610267;6449.019907;6484.86504","6040.4;5600.75;5743.07;5681.91;5585.91;5314.01;5469.21;5617.75","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7150,85,0,1,0,0,0,0,4.8171,0.3927,415.419753,0,0.38,"LOCALLY_SOLVED","OK","3323.0;3323.0;3323.0;3323.0;3323.0;3323.0;3323.0;3323.0","3161.0;3224.0;3457.0;3419.0;3449.0;3496.0;3583.0;3578.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6155,98,0,1,1,1,0,1,2.8285,0.5901,448.723404,0,3.33,"LOCALLY_SOLVED","OK","8556.401962;8981.239747;9441.104551;8925.467583;8713.590014;9051.691071;9417.667879;9007.305595","8580.0;9170.0;9720.0;8860.0;8550.0;10190.0;9450.0;8780.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1439,39,0,1,0,0,0,0,2.208,0.7163,46.942857,0,0.24,"LOCALLY_SOLVED","OK","1502.0;1502.0;1502.0;1502.0;1502.0;1502.0;1502.0;1502.0","1492.0;1492.0;1516.0;1548.0;1557.0;1545.0;1540.0;1555.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9680,106,1,1,0,0,1,1,3.4239,0.9711,256.243137,0,0.9,"LOCALLY_SOLVED","OK","6519.149214;6665.729864;6648.900136;7488.2593;7316.85477;7470.03393;7451.193449;8291.165346","6559.1;6901.5;6472.8;6814.3;7213.5;7412.4;7240.2;7798.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",693,39,0,1,0,0,0,0,1.3554,0.3633,213.148571,0,0.13,"LOCALLY_SOLVED","OK","5504.155263;5544.910526;5585.665789;5626.421053;5667.176316;5707.931579;5748.686842;5789.442105","5577.0;5587.9;5655.6;5720.1;5700.3;5770.5;5849.6;5932.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21472,96,1,1,1,1,0,1,6.2707,0.9566,282.023244,0,4.89,"LOCALLY_SOLVED","OK","4499.918089;4256.652913;4141.69466;4086.515135;4659.370606;4393.659719;4271.270507;4214.872225","4418.831856;4396.510585;3834.030586;4169.375804;4100.947533;4930.117082;4335.797038;3827.376969","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",786,39,0,1,1,2,0,0,1.6685,0.2709,232.86,0,0.62,"LOCALLY_SOLVED","OK","3687.911891;3729.530134;3692.093045;3684.925346;3727.792416;3716.80057;3750.317631;3777.3945","3685.3;3717.9;3821.0;3832.7;3921.1;3725.0;3761.9;3778.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",345,233,2,0,3,0,1,0,11.2595,0.9137,297.458515,0,16.53,"LOCALLY_SOLVED","OK","2553.819092;2537.47309;2735.823485;2614.178764;2516.190187;2565.073521;2733.118947;2606.049453","2298.666667;2327.666667;2826.666667;2048.666667;2533.666667;2055.666667;2405.333333;2407.666667","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14393,115,0,1,2,0,0,0,5.1644,1.3477,623.654264,0,1.76,"LOCALLY_SOLVED","OK","16334.878263;16134.673214;16254.018972;16373.364731;16492.710489;16612.056248;16731.402007;16850.747765","15655.34572;15301.60673;15579.8305;14860.74335;15632.61143;16560.33049;18108.90161;17586.19838","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19118,56,1,0,2,2,1,0,1.4862,0.3019,642.496154,0,1.84,"LOCALLY_SOLVED","OK","12069.815125;12513.096053;13203.198028;13147.019367;12331.415507;12726.317148;13381.597105;13365.632608","12084.7;12251.8;13309.0;13296.6;12186.9;12933.8;13779.6;13635.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",960,39,0,1,0,0,0,0,1.6614,0.6209,27.532571,0,0.14,"LOCALLY_SOLVED","OK","1017.25;1017.25;1017.25;1017.25;1017.25;1017.25;1017.25;1017.25","1023.0;1009.17;1019.67;1030.2;1034.71;1042.04;1045.16;1054.66","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1954,75,0,0,3,0,1,2,4.9687,1.103,137.338028,0,2.69,"LOCALLY_SOLVED","OK","2910.467942;2983.34426;3042.064271;2788.52811;2965.549411;3032.28682;3094.898633;2826.803281","2939.0;2844.0;3013.0;2871.0;3318.0;3208.0;3282.0;3044.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
