"innovations","yearly",12254,16.7982,0.9478,2282.0,0.27,"OK","9347.099407;12067.118525;14184.226483;14385.232616;14586.238748;14787.24488","10200.0;8000.0;17900.0;16000.0;16200.0;15900.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12255,23.7374,2.0791,822.8,0.14,"OK","7676.040466;8590.05413;8129.503075;8361.564457;8244.633914;8303.552601","8850.0;7570.0;8660.0;6930.0;5140.0;5300.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12256,32.3491,7.5869,270.8,0.21,"OK","6104.766658;6834.04378;7089.500979;7564.092416;7937.337726;8357.45402","5320.0;5030.0;5450.0;4750.0;6080.0;4930.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12257,5.2428,0.9141,346.0,0.13,"OK","5866.718765;5963.200658;6059.682551;6156.164444;6252.646338;6349.128231","5970.0;6450.0;5680.0;5790.0;5780.0;6260.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12258,11.6287,4.5292,216.190476,0.09,"OK","6394.0;7160.0;7926.0;8692.0;9458.0;10224.0","6783.0;7544.0;7740.0;8006.0;7979.0;7473.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12259,48.7396,2.3804,803.828571,0.53,"OK","5348.696621;5212.127101;5123.63886;5094.486735;5104.232537;5127.103423","5172.9;3777.6;2956.4;2956.4;2656.1;2010.5","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12260,10.4966,1.4858,395.3,0.06,"OK","5246.0;5246.0;5246.0;5246.0;5246.0;5246.0","5611.0;5810.0;6376.0;5985.0;5767.0;5041.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12261,7.6527,1.2208,657.8,0.13,"OK","9868.595958;10616.194167;10588.064837;10880.186967;11040.096441;11254.588606","10590.0;11420.0;9530.0;9830.0;10580.0;10530.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12262,1.2132,0.9093,50.76,0.17,"OK","3509.935477;3611.870954;3713.80643;3815.741907;3917.677384;4019.612861","3525.0;3667.0;3778.0;3840.0;3891.0;3928.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12263,8.5755,5.7992,46.06,0.25,"OK","2648.097206;2728.185328;2796.464895;2865.482891;2944.242057;3035.869758","2673.0;2814.0;2985.0;3182.0;3384.0;3583.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12264,4.0513,2.403,134.7,0.23,"OK","7082.001522;7339.288237;7635.237496;7931.186754;8227.136012;8523.08527","7233.0;7675.0;8031.0;8367.0;8573.0;8801.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12265,6.5399,3.6566,130.784,0.32,"OK","6738.240257;7080.680514;7423.120772;7765.561029;8108.001286;8450.441543","6408.8;6534.8;6810.4;7298.3;7593.3;8051.1","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12266,7.9939,4.5554,44.222,0.24,"OK","2340.541105;2349.921777;2356.994863;2362.328015;2366.349246;2369.381279","2349.9;2433.4;2487.6;2571.9;2675.1;2836.3","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12267,10.0278,4.2469,207.84,0.22,"OK","9894.500629;9700.595881;9565.590004;9471.592375;9406.146674;9360.580208","9746.0;9288.0;8999.0;8553.0;8012.0;7505.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12268,4.285,2.0708,138.4,0.09,"OK","6433.214731;6598.915262;6712.834523;6854.543364;6981.338304;7116.137123","6536.0;6576.0;6709.0;6663.0;6445.0;6254.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12269,6.9554,4.0271,174.18,0.14,"OK","8480.49098;8978.98196;9477.47294;9975.963921;10474.454901;10972.945881","8621.0;10070.0;10707.0;11097.0;11061.0;11013.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12270,3.6062,2.0251,345.4,0.16,"OK","17913.480231;18431.81406;19010.068659;19622.566231;20254.632661;20897.882124","17600.0;18600.0;18640.0;18640.0;18900.0;19890.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12271,3.0634,1.7693,400.4,0.23,"OK","21122.675901;21834.616737;22546.557573;23258.498409;23970.439245;24682.380081","21340.0;23030.0;23730.0;23610.0;23480.0;23870.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12272,3.4034,1.8816,165.2,0.17,"OK","8063.187284;8295.961826;8528.736368;8761.51091;8994.285453;9227.059995","8010.0;8160.0;8480.0;9200.0;9710.0;9700.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12273,5.9942,3.2302,45.744,0.1,"OK","2334.70956;2453.71912;2572.72868;2691.738239;2810.747799;2929.757359","2162.5;2219.0;2367.3;2559.6;2753.9;3015.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12274,9.633,5.7173,81.08,0.13,"OK","4367.825524;4693.651049;5019.476573;5345.302098;5671.127622;5996.953147","3999.0;4119.0;4371.0;4811.0;5306.0;5707.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12275,1.3725,0.7476,64.12,0.29,"OK","3247.025787;3354.891553;3450.543272;3549.779584;3655.564896;3763.418345","3320.0;3403.0;3487.0;3577.0;3743.0;3748.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12276,8.3628,4.8117,188.42,0.14,"OK","9721.320835;10246.641671;10771.962506;11297.283342;11822.604177;12347.925012","9486.0;9634.0;9860.0;10223.0;10759.0;10806.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12277,5.4437,1.1919,453.6,0.07,"OK","9798.8;9967.6;10136.4;10305.2;10474.0;10642.8","10130.0;9910.0;10600.0;10480.0;10110.0;8790.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12278,6.9549,2.1442,495.8,0.1,"OK","14902.88;15140.76;15378.64;15616.52;15854.4;16092.28","14725.0;16070.0;16521.0;14974.0;14764.0;13696.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12279,22.133,5.7122,132.1,0.19,"OK","3109.817445;3296.53728;3412.13416;3527.731039;3643.327919;3758.924798","3395.0;4696.0;3518.0;2896.0;2639.0;2658.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12280,1.7471,1.2357,34.92,0.15,"OK","2214.939115;2269.87823;2324.817345;2379.756461;2434.695576;2489.634691","2199.0;2260.0;2333.0;2409.0;2501.0;2619.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12281,6.7891,4.8788,68.8,0.07,"OK","3880.833333;4235.578704;4591.736754;4948.404939;5305.257339;5662.176261","3880.0;4130.0;4370.0;4560.0;4750.0;4920.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12282,9.0137,6.4587,68.4,0.31,"OK","4137.883891;4468.959054;4803.698385;5136.613617;5465.097933;5788.415716","4010.0;4190.0;4370.0;4580.0;4860.0;5140.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12283,6.2365,4.1589,173.0,0.27,"OK","9419.868082;9984.12433;10548.380578;11112.636825;11676.893073;12241.149321","9480.0;10480.0;11530.0;12220.0;12660.0;12930.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12284,1.3368,0.997,106.2,0.15,"OK","5807.119172;6344.238343;6881.357515;7418.476687;7955.595858;8492.71503","5810.0;6330.0;6840.0;7350.0;7800.0;8140.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12285,15.367,12.6412,448.4,0.2,"OK","26143.008178;29819.332431;33835.608806;38181.297487;42844.801856;47815.753332","25570.0;27810.0;29890.0;31920.0;33890.0;35550.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12286,1.1994,0.8934,228.22,0.11,"OK","14119.264665;14998.090052;15884.33487;16774.962237;17668.178309;18562.923492","14223.0;15143.0;16020.0;16771.0;17412.0;17984.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12287,4.8449,2.0709,157.8,0.22,"OK","6159.088122;6304.872465;6423.546302;6520.151187;6598.791129;6662.806946","6230.0;6470.0;6710.0;6880.0;7060.0;7280.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12288,2.719,1.5471,58.0,0.1,"OK","3223.07317;3266.14634;3309.21951;3352.29268;3395.36585;3438.439019","3230.0;3260.0;3290.0;3300.0;3240.0;3140.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12289,6.8735,2.2973,51.75,0.25,"OK","1722.542048;1733.627412;1756.534499;1779.441586;1802.348672;1825.255759","1803.0;1840.6;1691.1;1720.4;1666.0;1560.2","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12290,25.7512,2.7504,954.761905,0.22,"OK","11710.962456;11710.962456;11710.962456;11710.962456;11710.962456;11710.962456","11020.0;9610.0;8950.0;8590.0;8220.0;8120.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12291,22.2512,4.5058,344.0,0.07,"OK","5980.0;5980.0;5980.0;5980.0;5980.0;5980.0","6560.0;6690.0;7050.0;7600.0;8560.0;8720.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12292,3.4091,1.6029,576.88,0.31,"OK","21298.0;23319.0;25340.0;27361.0;29382.0;31403.0","21691.0;24142.0;26423.0;27931.0;28758.0;29348.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12293,8.2616,5.9101,545.84,0.19,"OK","30053.340487;33614.269113;36321.675535;39663.339032;42533.682586;45754.266598","30391.0;32530.0;34435.0;35402.0;37772.0;38730.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12294,24.2438,0.938,448.32,0.39,"OK","1917.046111;2012.998972;2012.998972;2012.998972;2012.998972;2012.998972","1596.0;1395.0;1608.0;1270.0;1680.0;1910.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12295,12.2827,2.8916,523.64,0.09,"OK","11469.88;11681.76;11893.64;12105.52;12317.4;12529.28","11856.0;15111.0;13223.0;11859.0;10786.0;10367.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12296,32.7184,4.0851,510.52,0.12,"OK","5000.0;5000.0;5000.0;5000.0;5000.0;5000.0","4610.0;5814.0;6453.0;7973.0;7901.0;8982.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12297,7.6586,3.2309,311.4,0.15,"OK","11413.333142;11966.666284;12519.999426;13073.332568;13626.665709;14179.998851","10510.0;12800.0;13200.0;14240.0;15380.0;13480.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12298,14.3111,3.013,305.46,0.12,"OK","5331.42;5429.84;5528.26;5626.68;5725.1;5823.52","5303.0;5775.0;6247.0;6615.0;6757.0;8233.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12299,42.9778,18.8578,607.1,0.1,"OK","25999.049203;29233.446936;31019.737825;32647.10846;35223.221911;37581.738053","23954.0;21167.0;21262.0;20516.0;17612.0;18502.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12300,22.6371,9.7112,67.54,0.32,"OK","2606.944815;2540.452515;2500.13316;2483.519219;2481.362701;2485.21318","2769.0;2828.0;3389.0;3431.0;3410.0;3206.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12301,5.164,2.7263,251.4,0.25,"OK","11833.807411;12176.116113;12518.424816;12860.733518;13203.042221;13545.350923","11690.0;11450.0;12820.0;13290.0;14560.0;14700.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12302,2.8823,1.4254,137.06,0.29,"OK","5991.642769;6302.172358;6577.132959;6832.56323;7065.706233;7279.874808","6099.0;6420.0;6720.0;6737.0;6789.0;6848.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12303,8.0693,4.9502,143.66,0.16,"OK","8133.586443;8485.408059;8837.229676;9189.051292;9540.872908;9892.694524","7951.0;7954.0;8086.0;8360.0;8694.0;8767.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12304,4.4965,2.6549,274.76,0.26,"OK","14730.604718;15196.720583;15621.419214;16022.775706;16410.976912;16791.763994","15244.0;15849.0;16475.0;16788.0;17212.0;17583.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12305,11.7048,2.0304,493.08,0.89,"OK","9373.146669;8973.316827;9133.487653;9212.696823;9133.367874;9133.477842","9063.0;9414.0;8142.0;7990.0;7437.0;7788.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12306,10.8651,6.1065,345.04,0.11,"OK","18345.90589;19084.81178;19823.717671;20562.623561;21301.529451;22040.435341","17350.0;17487.0;17728.0;18429.0;18551.0;18972.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12307,14.2967,2.0077,1129.0,0.09,"OK","14260.0;14260.0;14260.0;14260.0;14260.0;14260.0","15610.0;15730.0;14390.0;16650.0;18700.0;18080.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12308,9.8898,3.9095,393.46,0.16,"OK","15042.355106;15507.710213;15973.065319;16438.420426;16903.775532;17369.130639","13954.0;15027.0;15439.0;14374.0;14764.0;14447.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12309,3.1434,2.3321,53.6,0.09,"OK","3160.0;3380.0;3600.0;3820.0;4040.0;4260.0","3190.0;3440.0;3690.0;3960.0;4240.0;4490.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12310,14.35,9.2565,575.4,0.23,"OK","32531.413307;34667.045406;37707.089908;40079.836046;42944.931808;45446.759554","30190.0;30990.0;32450.0;33690.0;36490.0;37610.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12311,3.3181,1.1565,306.869565,0.06,"OK","10162.695652;10379.391304;10596.086957;10812.782609;11029.478261;11246.173913","10122.0;10370.0;10684.0;10419.0;10221.0;10457.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12312,6.318,2.9827,47.846154,0.06,"OK","2192.069231;2239.438462;2286.807692;2334.176923;2381.546154;2428.915385","2128.5;2147.6;2162.1;2179.2;2208.2;2181.1","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12313,7.8525,3.6049,89.180769,0.1,"OK","3598.719687;3681.742024;3764.76436;3847.786697;3930.809034;4013.831371","3623.8;3876.6;4028.8;4248.0;4363.2;4626.2","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12314,6.4209,2.1782,54.047826,0.1,"OK","1685.713043;1709.926087;1734.13913;1758.352174;1782.565217;1806.778261","1665.2;1782.9;1875.0;1885.1;1969.2;1965.4","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12315,11.5281,5.707,112.846154,0.1,"OK","4970.615385;5064.230769;5157.846154;5251.461538;5345.076923;5438.692308","5195.0;5695.0;5883.0;6066.0;6206.0;6047.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12316,15.3593,5.3432,59.842308,0.25,"OK","1817.6;1832.2;1846.8;1861.4;1876.0;1890.6","1857.4;2012.1;2114.5;2185.5;2345.3;2528.3","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12317,3.9607,1.8706,112.703846,0.14,"OK","4707.83682;4867.97364;5028.11046;5188.24728;5348.384099;5508.520919","4795.2;5002.2;5212.3;5415.1;5686.8;5802.4","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12318,7.4988,3.1009,25.6,0.2,"OK","1072.728743;1106.515071;1106.515071;1106.515071;1106.515071;1106.515071","1019.0;1065.0;1020.0;1032.0;1000.0;993.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12319,2.3131,1.3469,163.333333,0.06,"OK","9503.333333;9606.666667;9710.0;9813.333333;9916.666667;10020.0","9090.0;9100.0;9670.0;9930.0;10000.0;10180.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12320,23.9518,2.6903,483.35,0.09,"OK","4603.0;4603.0;4603.0;4603.0;4603.0;4603.0","4537.0;5497.0;5844.0;6404.0;6142.0;6864.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12321,4.8931,2.5023,61.25,0.08,"OK","2774.373746;2858.811044;2955.121207;3045.778403;3139.127118;3231.194333","2823.0;2981.0;3106.0;3243.0;3326.0;3445.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12322,28.3471,3.676,428.65,0.07,"OK","5784.25;6010.5;6236.75;6463.0;6689.25;6915.5","5410.0;4933.0;4747.0;4651.0;4122.0;4782.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12323,1.7306,0.6949,214.5,0.14,"OK","7916.2;8225.4;8534.6;8843.8;9153.0;9462.2","8058.1;8440.8;8765.7;9000.1;9133.6;9331.9","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12324,12.3292,4.5841,455.0,0.12,"OK","12879.672507;14335.76508;15850.449805;17410.05781;19004.109016;20624.568223","12790.0;13760.0;14450.0;14920.0;15480.0;16190.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12325,1.1088,0.5439,65.55,0.14,"OK","2866.62307;3009.24614;3151.869209;3294.492279;3437.115349;3579.738419","2882.0;3054.0;3205.0;3349.0;3478.0;3585.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12326,14.9031,2.4077,164.45,0.07,"OK","2645.35;2736.7;2828.05;2919.4;3010.75;3102.1","2777.0;2415.0;2607.0;2838.0;2305.0;2188.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12327,6.8631,2.1931,383.985,0.06,"OK","11067.554436;11323.908872;11580.263308;11836.617744;12092.97218;12349.326616","11304.0;12043.0;12695.8;12999.0;13198.0;13063.5","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12328,3.2826,3.0236,15.5,0.18,"OK","1399.800829;1399.800829;1399.800829;1399.800829;1399.800829;1399.800829","1410.0;1430.0;1450.0;1460.0;1470.0;1460.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12329,12.9281,9.2063,31.5,0.26,"OK","2510.0;2380.0;2250.0;2120.0;1990.0;1860.0","2540.0;2490.0;2470.0;2450.0;2450.0;2450.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12330,2.1443,0.8808,164.0,0.09,"OK","6134.999998;6432.499998;6743.749997;7048.124996;7355.937495;7662.031244","6300.0;6690.0;6950.0;7200.0;7390.0;7610.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12331,2.4997,1.0823,385.0,0.06,"OK","13000.0;14100.0;15200.0;16300.0;17400.0;18500.0","13200.0;14300.0;15300.0;16200.0;16800.0;17200.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12332,2.3647,0.8781,273.558282,0.35,"OK","10000.453747;9985.423931;10021.91816;10058.412388;10094.906617;10131.400846","10360.0;10310.0;9840.0;10130.0;10310.0;10420.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12333,7.334,3.4033,232.934286,0.12,"OK","10949.645714;11069.391429;11189.137143;11308.882857;11428.628571;11548.374286","10813.4;10884.7;10525.0;10372.2;10215.1;9927.2","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12334,7.9256,2.8294,231.171429,0.05,"OK","7321.314286;7493.628571;7665.942857;7838.257143;8010.571429;8182.885714","7681.0;8066.0;8132.0;8255.0;8802.0;9501.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12335,8.5569,4.3301,49.325714,0.08,"OK","2472.205714;2519.611429;2567.017143;2614.422857;2661.828571;2709.234286","2430.4;2401.2;2381.6;2323.2;2348.3;2378.1","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12336,7.1887,3.7425,30.671429,0.09,"OK","1494.251429;1510.802857;1527.354286;1543.905714;1560.457143;1577.008571","1575.0;1637.8;1677.5;1632.1;1670.0;1710.1","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12337,1.7588,1.0058,49.52,0.08,"OK","2701.428571;2744.657143;2787.885714;2831.114286;2874.342857;2917.571429","2682.3;2801.7;2710.2;2825.3;2955.2;2975.9","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"innovations","yearly",12338,2.2873,0.8456,120.271429,0.09,"OK","4243.138293;4330.574781;4418.011268;4505.447755;4592.884242;4680.32073","4418.9;4275.2;4359.1;4424.2;4551.5;4482.8","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
